irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|ColPhysicalDescription|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|SpeForm|PrepBy|SpeDatePrepared|DimLength|DimLengthUnit|DimWeightUnit|PhyColourPart|PhyColour|MulDescription|NumMulFiles
47982|NEWHM : 2002.H836|Natural Sciences|Vertebrate Zoology|Birds|intact|8|bird egg|Lapwing||Eight eggs of a Lapwing||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata|Thompson, Thomas||||||egg||||||||||1
47983|NEWHM : 2002.H837|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Lapwing||Four eggs of a Lapwing||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata|Cookson, Roland|1896-04-30|Oakwood||||egg||||||||||1
47984|NEWHM : 2002.H838|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Lapwing||Four eggs of a Lapwing||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata|Cookson, Roland|1893-04-11|Scotland (?), Ulladale, Castle Leod||||egg||||||||||1
47985|NEWHM : 2002.H839|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Lapwing||Four eggs of a Lapwing||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata||10/04/1925|UK, England, Northumberland (NE England) (?), Brampton (nr.), Easby (?)||||egg||||||||||1
47986|NEWHM : 2002.H840|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg|Lapwing||Bird eggs of a Lapwing. 5cl.||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata|Reed, Percival J.|10/04/1905|Northumberland ? (NE England), Cleadon||||egg||||||||||1
47987|NEWHM : 2002.H841|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg|Lapwing||Bird eggs of a Lapwing. 5cl.||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata|Reed, Percival J.|05/05/1909|UK, England, Northumberland (NE England), Shildon Bog||||egg||||||||||1
47988|NEWHM : 2002.H842|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Lapwing||Four eggs of a Lapwing||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata||13/05/1925|UK, England, Northumberland ? (NE England), Brampton||||egg||||||||||1
47989|NEWHM : 2002.H843|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Lapwing||Four eggs of a Lapwing||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata|Reed, Percival J.|28/04/1905|UK, England, Northumberland (NE England), Shildon Bog||||egg||||||||||1
47990|NEWHM : 2002.H844|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Lapwing||Four eggs of a Lapwing||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
47991|NEWHM : 2002.H845|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Lapwing||Four eggs of a Lapwing||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata||19/04/1924|UK, England, Northumberland ? (NE England), Brampton (stubble field)||||egg||||||||||1
48009|NEWHM : 2002.H863|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg, bird nest|Lapwing||Four eggs and nest of a Lapwing.||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata||1904|UK, England, Northumberland (NE England), Allendale||||egg|nest|||||||||1
48065|NEWHM : 2002.H919|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Lapwing||Two eggs of a Lapwing||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
48066|NEWHM : 2002.H920|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Lapwing||Two eggs of a Lapwing||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
48067|NEWHM : 2002.H921|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Unidentified Plover||Two eggs of an Unidentified Plover||Unidentified Plover|Charadriidae : : : Aves : Chordata||02/05/1912|||||egg||||||||||1
48068|NEWHM : 2002.H922|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Lapwing||Four eggs of a Lapwing||Lapwing|Charadriiformes & Charadriidae : : : Aves : Chordata|Benson, Robert H.||||||egg||||||||||1
48069|NEWHM : 2002.H923|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Golden Plover||One egg of a Golden Plover||Golden Plover|Charadriidae : : : Aves : Chordata||1882-06-08|UK, England, Northumberland (NE England), Carrick||||egg||||||||||1
48070|NEWHM : 2002.H924|Natural Sciences|Vertebrate Zoology|Birds|intact|3|bird egg|Golden Plover||Three eggs of a Golden Plover||Golden Plover|Charadriidae : : : Aves : Chordata|Chapman, A.||||||egg||||||||||1
48071|NEWHM : 2002.H925|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Killdeer||Four eggs of a Killdeer||Killdeer|Charadriidae : : : Aves : Chordata||10/05/1903|North America, USA, Colorado, Morgan||||egg||||||||||1
48123|NEWHM : 2002.H977|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg, bird nest|Ruff||Four eggs and nest of a Ruff.||Ruff|Charadriidae : : : Aves : Chordata|Clark, Isaac|28/05/1901|Europe, Denmark, Jutland||||egg|nest|||||||||1
48124|NEWHM : 2002.H978|Natural Sciences|Vertebrate Zoology|Birds|intact, one egg missing|3|bird egg|Ruff||Three eggs of a Ruff||Ruff|Charadriidae : : : Aves : Chordata|Chapman, Abel|1873|UK, Scotland, Orkney, Stromness||||egg||||||||||1
48125|NEWHM : 2002.H979|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Ruff||Two eggs of a Ruff||Ruff|Charadriidae : : : Aves : Chordata|Clark, Isaac|1873|UK, Scotland, Orkney, Stromness||||egg||||||||||1
48126|NEWHM : 2002.H980|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Ruff||Two eggs of a Ruff||Ruff|Charadriidae : : : Aves : Chordata|Clark, Isaac|1866|||||egg||||||||||1
48127|NEWHM : 2002.H981|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Ruff||Bird eggs of a Ruff. 4cl.||Ruff|Charadriidae : : : Aves : Chordata|Clark, Isaac|1872-05-16|Europe, Denmark||||egg||||||||||1
48128|NEWHM : 2002.H982|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Ruff||Bird eggs of a Ruff. 4cl.||Ruff|Charadriidae : : : Aves : Chordata|Reed, Percival J.||UK, England, Norfolk, The Norfolk Broads||||egg||||||||||1
48129|NEWHM : 2002.H983|Natural Sciences|Vertebrate Zoology|Birds|intact|3|bird egg|Ruff||Three eggs of a Ruff||Ruff|Charadriidae : : : Aves : Chordata||1899-06-02|Lapland, Sornfa||||egg||||||||||1
48130|NEWHM : 2002.H984|Natural Sciences|Vertebrate Zoology|Birds|intact|11|bird egg|Ruff||Eleven eggs of a Ruff||Ruff|Charadriidae : : : Aves : Chordata|Chapman, Alfred Crawhall|1893-05-15|Europe, Denmark, Ringkjobing Fiord||||egg||||||||||1
48131|NEWHM : 2002.H985|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Ruff||Four eggs of a Ruff||Ruff|Charadriidae : : : Aves : Chordata|Nicholson, G. A. (?)||||||egg||||||||||1
48132|NEWHM : 2002.H986|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Ruff||One egg of a Ruff||Ruff|Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
48133|NEWHM : 2002.H987|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Ruff||One egg of a Ruff||Ruff|Charadriidae : : : Aves : Chordata|Clark, Isaac|1874|||||egg||||||||||1
48134|NEWHM : 2002.H988|Natural Sciences|Vertebrate Zoology|Birds|intact|3|bird egg|Ruff||Three eggs of a Ruff||Ruff|Charadriidae : : : Aves : Chordata|Clark, Isaac|1874|||||egg||||||||||1
48135|NEWHM : 2002.H989|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Ruff||Two eggs of a Ruff||Ruff|Charadriidae : : : Aves : Chordata|Freeman, George||||||egg||||||||||1
48136|NEWHM : 2002.H990|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Ruff||Four eggs of a Ruff||Ruff|Charadriidae : : : Aves : Chordata|Chapman, Abel|1893-05-12|Europe, Denmark, Tarm||||egg||||||||||1
48137|NEWHM : 2002.H991|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Ruff||One egg of a Ruff||Ruff|Charadriidae : : : Aves : Chordata|Bolam, George|1879-08-11|||||egg||||||||||1
48138|NEWHM : 2002.H992|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Moorhen||One egg of a Moorhen||Moorhen|Rallidae : : : Aves : Chordata|||||||egg||||||||||1
48139|NEWHM : 2002.H993|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Moorhen||One egg of a Moorhen||Moorhen|Rallidae : : : Aves : Chordata|||||||egg||||||||||1
48294|NEWHM : 2002.H1648|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg, bird nest|Common Sandpiper||Bird eggs and nest of a Common Sandpiper. 4cl.||Common Sandpiper|Charadriidae : : : Aves : Chordata||1886-06-03|UK, Scotland, Argyllshire, Loch Awe||||egg|nest|||||||||1
48295|NEWHM : 2002.H1649|Natural Sciences|Vertebrate Zoology|Birds|intact|7|bird egg, bird nest|Common Sandpiper||Bird eggs and nest of a Common Sandpiper. 6cl.||Common Sandpiper|Charadriidae : : : Aves : Chordata|Graham, Samuel|1899-06-06|UK, Scotland, Strathclyde (Scotland), Loch Awe, Ardchannel Castle (nr.)||||egg|nest|||||||||1
48296|NEWHM : 2002.H1650|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg, bird nest|Common Sandpiper||Four eggs and nest of a Common Sandpiper.||Common Sandpiper|Charadriidae : : : Aves : Chordata|Graham, Samuel|1886-06-04|UK, Scotland, Argyllshire (Scotland), Loch Awe||||egg|nest|||||||||1
48297|NEWHM : 2002.H1651|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg, bird nest|Common Sandpiper||Bird eggs and nest of a Common Sandpiper. 4cl.||Common Sandpiper|Charadriidae : : : Aves : Chordata|Graham, Samuel|1886-05-27|UK, Scotland, Argyllshire (Scotland), Loch Awe||||egg|nest|||||||||1
48298|NEWHM : 2002.H1652|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg, bird nest|Common Sandpiper||Four eggs and nest of a Common Sandpiper.||Common Sandpiper|Charadriidae : : : Aves : Chordata|Graham, Samuel||||||egg|nest|||||||||1
48299|NEWHM : 2002.H1653|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Sandpiper||One egg of a Common Sandpiper||Common Sandpiper|Charadriidae : : : Aves : Chordata|Nicholson, George T. (?)||||||egg||||||||||1
48321|NEWHM : 2002.H1675|Natural Sciences|Vertebrate Zoology|Birds|intact|6|bird egg|Common Curlew||Six eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata| 'Adamson, C. M. (?)|1844|||||egg||||||||||1
48322|NEWHM : 2002.H1676|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg|Common Curlew||Five eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
48323|NEWHM : 2002.H1677|Natural Sciences|Vertebrate Zoology|Birds|intact|6|bird egg|Common Curlew||Six eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Routledge, T.||||||egg||||||||||1
48324|NEWHM : 2002.H1678|Natural Sciences|Vertebrate Zoology|Birds|intact|6|bird egg|Whimbrel||Six eggs of a Whimbrel||Whimbrel|Charadriidae : : : Aves : Chordata| 'Chapman, Alfred Crawhall|1884-06-17|Europe, Norway, East Finmark||||egg||||||||||1
48325|NEWHM : 2002.H1679|Natural Sciences|Vertebrate Zoology|Birds|intact|7|bird egg|Common Curlew||Seven eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Charlton (?)|02/07/1906|UK, England, Cumbria (NW England), Gatefells, Saughtree||||egg||||||||||1
48326|NEWHM : 2002.H1680|Natural Sciences|Vertebrate Zoology|Birds|intact|14|bird egg|Common Curlew||Fourteen eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
48327|NEWHM : 2002.H1681|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg|Common Curlew||Five eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata| 'Bolam, George|1877-05-15, 1877-05-15|Harwood Moor||||egg||||||||||1
48328|NEWHM : 2002.H1682|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg|Common Curlew||Five eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
48329|NEWHM : 2002.H1683|Natural Sciences|Vertebrate Zoology|Birds|intact|12|bird egg|Whimbrel||Twelve eggs of a Whimbrel||Whimbrel|Charadriidae : : : Aves : Chordata| 'Chapman, Abel|1880-05-16, 1880-05-16|Europe, Norway, East Finmark||||egg||||||||||1
48330|NEWHM : 2002.H1684|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Bolam, George|1880-06-11|UK, England, Northumberland (NE England), Bowsden||||egg||||||||||1
48331|NEWHM : 2002.H1685|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata| 'Hall, Edward', 'Baxter, J.|1885|||||egg||||||||||1
48359|NEWHM : 2002.H1713|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata||28/04/1956|||||egg||||||||||1
48360|NEWHM : 2002.H1714|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata||12/05/1956|||||egg||||||||||1
48361|NEWHM : 2002.H1715|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
48362|NEWHM : 2002.H1716|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata||30/04/1956|||||egg||||||||||1
48363|NEWHM : 2002.H1717|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Four eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata||05/05/1956|||||egg||||||||||1
48364|NEWHM : 2002.H1718|Natural Sciences|Vertebrate Zoology|Birds|intact|3|bird egg|Common Curlew||Three eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata||28/04/1956|||||egg||||||||||1
48365|NEWHM : 2002.H1719|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Four eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Routledge, T.|1908|||||egg||||||||||1
48366|NEWHM : 2002.H1720|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Four eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Clark, Isaac||||||egg||||||||||1
48367|NEWHM : 2002.H1721|Natural Sciences|Vertebrate Zoology|Birds|intact, one egg missing|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Chapman, Abel|1870-04-|UK, Scotland, Selkirkshire (Scotland), St. Mary's Loch||||egg||||||||||1
48368|NEWHM : 2002.H1722|Natural Sciences|Vertebrate Zoology|Birds|intact, two eggs missing|4|bird egg|Common Curlew||Four eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Chapman, Abel|1880-05-01|UK, England, Northumberland (NE England), Elsdon, Lanshot Hill||||egg||||||||||1
48369|NEWHM : 2002.H1723|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Chapman, Abel|1877-05-20|UK, England, Northumberland (NE England), Elsdon, Darden||||egg||||||||||1
48370|NEWHM : 2002.H1724|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Chapman, Abel||||||egg||||||||||1
48371|NEWHM : 2002.H1725|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Four eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata||1888-05-19|UK, England, Northumberland (NE England), Corbridge, Stagshaw Bank||||egg||||||||||1
48372|NEWHM : 2002.H1726|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Craigs, Robert||||||egg||||||||||1
48373|NEWHM : 2002.H1727|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Bolam, George|1880-06-11|UK, England, Northumberland (NE England), Bowsden||||egg||||||||||1
48374|NEWHM : 2002.H1728|Natural Sciences|Vertebrate Zoology|Birds|intact|3|bird egg|Common Curlew||Three eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Bolam, George||||||egg||||||||||1
48375|NEWHM : 2002.H1729|Natural Sciences|Vertebrate Zoology|Birds||3|bird egg|Common Curlew||Three eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Bolam, George|1877-05-09|Whitsonbank||||egg||||||||||1
48376|NEWHM : 2002.H1730|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Chapman, Abel||||||egg||||||||||1
48377|NEWHM : 2002.H1731|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Stabler, Frank (?)||||||egg||||||||||1
48378|NEWHM : 2002.H1732|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
48379|NEWHM : 2002.H1733|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
48380|NEWHM : 2002.H1734|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
48381|NEWHM : 2002.H1735|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata||1875|Ridesdale||||egg||||||||||1
48382|NEWHM : 2002.H1736|Natural Sciences|Vertebrate Zoology|Birds|intact|3|bird egg|Common Curlew||Three eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|||Blagdon Dene||||egg||||||||||1
48383|NEWHM : 2002.H1737|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Bird eggs of a Common Curlew. 4cl.||Common Curlew|Charadriidae : : : Aves : Chordata|Clark, Isaac|1884-04-25|||||egg||||||||||1
48384|NEWHM : 2002.H1738|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Bird eggs of a Common Curlew. 4cl.||Common Curlew|Charadriidae : : : Aves : Chordata|Clark, Isaac|1880-05-|||||egg||||||||||1
48385|NEWHM : 2002.H1739|Natural Sciences|Vertebrate Zoology|Birds|intact, nest missing|5|bird egg, bird nest|Common Curlew||Four eggs and nest of a Common Curlew.||Common Curlew|Charadriidae : : : Aves : Chordata|Clark, Isaac||||||egg|nest|||||||||1
48386|NEWHM : 2002.H1740|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Four eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Clark, Isaac|1874-05-|||||egg||||||||||1
48387|NEWHM : 2002.H1741|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Bird eggs of a Common Curlew. 4cl.||Common Curlew|Charadriidae : : : Aves : Chordata|Clark, Isaac|1887-04-23|UK, England, Northumberland (NE England), Haltwhistle||||egg||||||||||1
48388|NEWHM : 2002.H1742|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Bird eggs of a Common Curlew. 4cl.||Common Curlew|Charadriidae : : : Aves : Chordata|Clark, Isaac|1884-04-27|||||egg||||||||||1
48389|NEWHM : 2002.H1743|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Bird eggs of a Common Curlew. 4cl.||Common Curlew|Charadriidae : : : Aves : Chordata|Clark, Isaac|1876-05-07|||||egg||||||||||1
48390|NEWHM : 2002.H1744|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Bird eggs of a Common Curlew. 4cl.||Common Curlew|Charadriidae : : : Aves : Chordata|Reed, Percival J.|06/05/1906|UK, England, Northumberland (NE England), Sewing Shields||||egg||||||||||1
48391|NEWHM : 2002.H1745|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Four eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Freeman, George|1907-05-|Weldon Bridge||||egg||||||||||1
48392|NEWHM : 2002.H1746|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata||1855|||||egg||||||||||1
48393|NEWHM : 2002.H1747|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata||1855|||||egg||||||||||1
48394|NEWHM : 2002.H1748|Natural Sciences|Vertebrate Zoology|Birds||3|bird egg|Common Curlew||Three eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Tarver, G. H. (?)||||||egg||||||||||1
48395|NEWHM : 2002.H1749|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Freeman, George||||||egg||||||||||1
48396|NEWHM : 2002.H1750|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Bird eggs of a Common Curlew. 4cl.||Common Curlew|Charadriidae : : : Aves : Chordata||1891-05-17|Brenkley||||egg||||||||||1
48397|NEWHM : 2002.H1751|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Benson, Robert H.||||||egg||||||||||1
48398|NEWHM : 2002.H1752|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata||1857-05-11|UK, England, Northumberland (NE England), Lakes||||egg||||||||||1
48399|NEWHM : 2002.H1753|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Benson, Robert H.||||||egg||||||||||1
48400|NEWHM : 2002.H1754|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Benson, Robert H.||||||egg||||||||||1
48401|NEWHM : 2002.H1755|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Benson, Robert H.||||||egg||||||||||1
48402|NEWHM : 2002.H1756|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Benson, Robert H.||||||egg||||||||||1
48403|NEWHM : 2002.H1757|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Benson, Robert H.||||||egg||||||||||1
48404|NEWHM : 2002.H1758|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Benson, Robert H.||||||egg||||||||||1
48405|NEWHM : 2002.H1759|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata| 'Johnston, G. L.P.|1942|UK, England, Cumbria (NW England), Windermere (area of)||||egg||||||||||1
48406|NEWHM : 2002.H1760|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata| 'Johnston, G. L.P.|1942|UK, England, Cumbria (NW England), Windermere (area of)||||egg||||||||||1
48407|NEWHM : 2002.H1761|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Bolam, George||Westwood||||egg||||||||||1
48408|NEWHM : 2002.H1762|Natural Sciences|Vertebrate Zoology|Birds|intact|2|bird egg|Common Curlew||Two eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Bolam, George|1877-04-26|Horton||||egg||||||||||1
48409|NEWHM : 2002.H1763|Natural Sciences|Vertebrate Zoology|Birds|intact|1|bird egg|Common Curlew||One egg of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Forster, Miss A.B. (?)||||||egg||||||||||1
48410|NEWHM : 2002.H1764|Natural Sciences|Vertebrate Zoology|Birds|intact|3|bird egg|Common Curlew||Three eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|Walton, H., Walton, H.||||||egg||||||||||1
48411|NEWHM : 2002.H1765|Natural Sciences|Vertebrate Zoology|Birds|intact|5|bird egg, bird nest|Common Curlew||Bird eggs and nest of a Common Curlew. 4cl.||Common Curlew|Charadriidae : : : Aves : Chordata|Graham, Samuel|28/04/1904|UK, Scotland, Strathclyde (Scotland), Loch Awe, Barmaddy||||egg|nest|||||||||1
48412|NEWHM : 2002.H1766|Natural Sciences|Vertebrate Zoology|Birds|intact|3|bird egg, bird nest|Common Curlew||Two eggs and nest of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata||1884-05-14|UK, Scotland, Argyllshire (Scotland), Loch Awe, Braevallich||||egg|nest|||||||||1
48413|NEWHM : 2002.H1767|Natural Sciences|Vertebrate Zoology|Birds|intact|4|bird egg|Common Curlew||Four eggs of a Common Curlew||Common Curlew|Charadriidae : : : Aves : Chordata|||||||egg||||||||||1
48549|NEWHM : 2002.H1903|Natural Sciences|Vertebrate Zoology|Birds|intact|3|bird egg|Avocet||Three eggs of an Avocet||Avocet|Charadriidae : : : Aves : Chordata|Clark, Isaac||||||egg||||||||||1
