irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|LocalPrecise|SpeStatus|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|ColCollectionName|ConConsObjectDescription|MulDescription|NumMulFiles
204775|NEWHM : 2009.H2459|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|ocenebra erinacea : : : :|||||||||||||1
204776|NEWHM : 2009.H2460|Natural Sciences|Invertebrate Zoology|Other Taxa||2|spirit specimen||||Unidentified species| : : : :|||||||||||||1
204780|NEWHM : 2009.H2464|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|keroeides toreni : : : :|||||||||||||1
204781|NEWHM : 2009.H2465|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|mycale macilenta : : : :|||||||||||||1
204782|NEWHM : 2009.H2466|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|melitodes dichotoma : : : :|||||||||||||1
204783|NEWHM : 2009.H2467|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|eudendrium ramosum : : : :|||||||||||||1
204784|NEWHM : 2009.H2468|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|chelia longissina : : : :|||||||||||||1
204785|NEWHM : 2009.H2469|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|achinia equina : : : :|||||||||||||1
204786|NEWHM : 2009.H2470|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|plumularia setacea : : : :|||||||||||||1
204787|NEWHM : 2009.H2471|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|coryne pusilla : : : :|||||||||||||1
204788|NEWHM : 2009.H2472|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|idotea baltica : : : :|||||||||||||1
204789|NEWHM : 2009.H2473|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|metridium senile : : : :|||||||||||||1
204790|NEWHM : 2009.H2474|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|pedirellina cernura : : : :|||||||||||||1
204791|NEWHM : 2009.H2475|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|eucratea chelata : : : :|||||||||||||1
204792|NEWHM : 2009.H2476|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|cyanea lamarcki : : : :|||||||||||||1
204793|NEWHM : 2009.H2477|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|ophiothrix : : : :|||||||||||||1
204794|NEWHM : 2009.H2478|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204795|NEWHM : 2009.H2479|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|amphitoe rubricata : : : :|||||||||||||1
204796|NEWHM : 2009.H2480|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|limacia clavigera : : : :|||||||||||||1
204797|NEWHM : 2009.H2481|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|spiroutocais spirus : : : :|||||||||||||1
204798|NEWHM : 2009.H2482|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|halecium beanii : : : :|||||||||||||1
204799|NEWHM : 2009.H2483|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|gemellaria loricata : : : :|||||||||||||1
204800|NEWHM : 2009.H2484|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|umbonula verrucosa : : : :|||||||||||||1
204801|NEWHM : 2009.H2485|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|idotea granulosa : : : :|||||||||||||1
204802|NEWHM : 2009.H2486|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|molgella mainhartensis : : : :|||||||||||||1
204803|NEWHM : 2009.H2487|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|caprella (?) : : : :|||||||||||||1
204804|NEWHM : 2009.H2488|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|thyone hyalinum : : : :|||||||||||||1
204805|NEWHM : 2009.H2489|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|zoanthus : : : :|||||||||||||1
204806|NEWHM : 2009.H2490|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|alayonium digitatum : : : :|||||||||||||1
204807|NEWHM : 2009.H2491|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|worm|||||||||||||||||1
204808|NEWHM : 2009.H2492|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|ophiopholis aculeata : : : :|||||||||||||1
204809|NEWHM : 2009.H2493|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|tellina fabula : : : :|||||||||||||1
204810|NEWHM : 2009.H2494|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|arenicola marina : : : :|||||||||||||1
204811|NEWHM : 2009.H2495|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|abietinara : : : : Cnidaria|||||||||||||1
204812|NEWHM : 2009.H2496|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|henricia sanguinoleta : : : :|||||||||||||1
204813|NEWHM : 2009.H2497|Natural Sciences|Invertebrate Zoology|Other Taxa||4|unidentified spirit specimen||||Unidentified|psammechinus miliaris : : : :|||||||||||||1
204814|NEWHM : 2009.H2498|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|ophiothrix fragilis : : : :|||||||||||||1
204815|NEWHM : 2009.H2499|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|thuiaria muia : : : :|||||||||||||1
204816|NEWHM : 2009.H2500|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||Unidentified|nucella lapillus : : : :|||||||||||||1
204817|NEWHM : 2009.H2501|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|ensis arcuatus : : : :|||||||||||||1
204818|NEWHM : 2009.H2502|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|nephtys caeca : : : :|||||||||||||1
204819|NEWHM : 2009.H2503|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204820|NEWHM : 2009.H2504|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|electra pilosa : : : :|||||||||||||1
204821|NEWHM : 2009.H2505|Natural Sciences|Invertebrate Zoology|Other Taxa||6|unidentified spirit specimen||||Unidentified|gibbula cineraria : : : :|||||||||||||1
204823|NEWHM : 2009.H2507|Natural Sciences|Invertebrate Zoology|Other Taxa||3|unidentified spirit specimen||||Unidentified|patina pellucida : : : :|||||||||||||1
204824|NEWHM : 2009.H2508|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204825|NEWHM : 2009.H2509|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204826|NEWHM : 2009.H2510|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204827|NEWHM : 2009.H2511|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204828|NEWHM : 2009.H2512|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204829|NEWHM : 2009.H2513|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204830|NEWHM : 2009.H2514|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|identified|||||||||||||||||1
204833|NEWHM : 2009.H2517|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|selaster endecia : : : :|||||||||||||1
204834|NEWHM : 2009.H2518|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Unidentified|nereis : : : :|||||||||||||1
204836|NEWHM : 2009.H2520|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|buccinum undatum : : : :|||||||||||||1
204837|NEWHM : 2009.H2521|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|halichondria panicea : : : :|||||||||||||1
204838|NEWHM : 2009.H2522|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|mytilus : : : :|||||||||||||1
204839|NEWHM : 2009.H2523|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|psammedirnus miliaris : : : :|||||||||||||1
204840|NEWHM : 2009.H2524|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|sabellaria spinulosa : : : :|||||||||||||1
204841|NEWHM : 2009.H2525|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|amphiura filiformis : : : :|||||||||||||1
527516|NEWHM : 2015.H96.1|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|Green Shore Crab|Spineless|Shore Crabs can tolerate a range of temperatures and salinities. This means that they can occupy a broad range of different rocky shore habitats between the high and low tide mark.|||||||||||||||1
527415|NEWHM : 2015.H89|Natural Sciences|Invertebrate Zoology|Other Taxa||2|spirit specimen|northern prawn|Spineless|Prawns are adapted for a life of swimming, with streamlined, elongated bodies and delicate legs, swimming along by paddling with swimmerets on the underside of their abdomens.|||||||||||||||1
203855|NEWHM : 2009.H1541|Natural Sciences|Invertebrate Zoology|Other Taxa|||Sea Cucumbers||Spineless|These Sea Cucumbers look very different from the colourful animals they are in life.&nbsp; This is because they lose most of their colour and shape when they are preserved in alcohol.|||||||||||||Re-spirited in 80% IMS|Re-spirited in 80% IMS|2
204067|NEWHM : 2009.H1753|Natural Sciences|Invertebrate Zoology|Other Taxa||1|Sea Cucumbers||||Sea Cucumber| : : : :|||||||||||Specimens re-spirited in 80% IMS|Re-spirited in 80% IMS|2
203848|NEWHM : 2009.H1534|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|echinoderm|Spineless|Although Sea Cucumbers might look defenceless don't be fooled. If threatened some can squirt out their intestines or a sticky thread-like substance which deters predators such as crabs.|Sea Cucumber|psolus phantapus : : : :|||||||||||Specimen has been re-spirited in 80% IMS||2
203912|NEWHM : 2009.H1598|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|echinoderm|Spineless|Although Sea Cucumbers might look defenceless don't be fooled. If threatened some can squirt out their intestines or a sticky thread-like substance which deters predators such as crabs.|Sea Cucumber|synapta digitata : : : :|||||||||||Specimen has been re-spirited in 80% IMS||1
203923|NEWHM : 2009.H1609|Natural Sciences|Invertebrate Zoology|Other Taxa||1|sea-cucumber|Psolus squamatus|Spineless|Sea Cucumbers, like starfish, are members of a group of animals known as Echinoderms. Both Sea Cucumbers and starfish, like all echinoderms, are radially symmetrical and have tiny tube-feet running along their bodies.|Unidentified|psolus squamatus : : : :|||||||||||Specimen has been re-spirited in 80% IMS||1
204744|NEWHM : 2009.H2429|Natural Sciences|Invertebrate Zoology|Other Taxa||1|Sea Cucumbers||Spineless|Sea Cucumbers, like starfish, are members of a group of animals known as Echinoderms. Both Sea Cucumbers and starfish, like all echinoderms, are radially symmetrical and have tiny tube-feet running along their bodies.|Unidentified|cuccmaria : : : :|||||||||||Two sea cucumber specimens re-spirited in 80% IMS|Re-sprirted in 80% IMS|1
203922|NEWHM : 2009.H1608|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||Spineless|These Sea Cucumbers look very different from the colourful animals they are in life.&nbsp; This is because they lose most of their colour and shape when they are preserved in alcohol.|Unidentified|cavernularia obesa : : : :|||||||||||Preserved in unknown preservation spirit, Jar has been cleaned prior to display in Spineless exhibtion Great North Museum summer 2015, It is not possible to remove the lid from the preservation jar|Jar has been cleaned, it is not possible to remove the lid from the jar., The preserving spirit has not been identified, Jar has been cleaned, it is not possible to remove the lid from the jar., The preserving spirit has not been identified|4
204086|NEWHM : 2009.H1772|Natural Sciences|Invertebrate Zoology|Other Taxa||1|Sea Cucumbers||Spineless|Sea Cucumbers, like starfish, are members of a group of animals known as Echinoderms. Both Sea Cucumbers and starfish, like all echinoderms, are radially symmetrical and have tiny tube-feet running along their bodies.|Sea Cucumber| : : : :|||||||||||Specimens re-spirited into 80% IMS|Re-spirited in 80% IMS|2
204458|NEWHM : 2009.H2143|Natural Sciences|Invertebrate Zoology|Other Taxa||1|barnacle spirit specimen|Semibalanus balanoides|Spineless|The highest parts of the shore are characterised by barnacles and limpets. Barnacles cement themselves to the rock to resist the pounding waves, while limpets hold fast to the surface.|Unidentified|balanus balanoides : : : :|||||||||||Re-spirited into a larger jar using 70% IMS|Re-spirited in 70% IMS|2
204664|NEWHM : 2009.H2349|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||Spineless||Unidentified|patella asperu : : : :|||||||||||It is not known what fluid the specimen is preserved in., The specimen was not re-spirited prior to the Spineless exhibition at Great North Museum summer 2015, The jar was cleaned.|Jar has been cleaned, The specimen has not been re-spirited prior to display|3
