irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
81750|NEWHM : G13.77|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Articulated length of vertebral column, including twenty-four presacral vertebrae, the sacrum, several proximal caudal vertebrae, and several presacral and caudal ribs.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||9
81751|NEWHM : G13.78|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Isolated skull table.||Carboniferous||Coal Measures Group & Low Main Seam|Eogyrinus attheyi, Eogyrinus attheyi|Eogyrinus attheyi : Eogyrinidae : Anthracosauria : Amphibia : Chordata||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||3
81752|NEWHM : G13.79|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Isolated right articular condyle.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||Dinning, W. D.||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81753|NEWHM : G13.80|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Articular region of a left mandibular ramus including the articular condyle.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81754|NEWHM : G13.81|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Isolated interclavicle.||Carboniferous||Coal Measures Group & Low Main Seam|eogyrinus & sp. (?), Animalia & Chordata & Vertebrata & Amphibia|Animalia & Chordata & Vertebrata & Amphibia : : : :||||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81756|NEWHM : G13.83|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Isolated neural arch.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81757|NEWHM : G13.84|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Isolated pleurocentrum and neural arch.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||2
81758|NEWHM : G13.85|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Pleurocentrum on slab with 2 rib fragments.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||2
81759|NEWHM : G13.86|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Specimen of a fossil amphibian, Pholiderpeton attheyi, collected from the Modiolaris Zone, Low Main Seam (shale above), Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age from Newsham Colliery, Blyth, Northumberland (NE England). Collected by Thomas Atthey. Pleurocentrum and intercentrum with a length of the shaft of a dorsal rib.|These bones are from a primitive amphibian that looked like a newt but grew up to two metres long - the size of a crocodile! Pholiderpeton was adapted to life in the water and had a long flat-sided tail for swimming. It had four short limbs that it used to walk on land. It lived in lakes and swamps of the tropical coal forests and fed mainly on fish. The species is named after the nineteenth century Newcastle palaeontologist Thomas Atthey.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Modiolaris Zone|Coal Measures Formation (Middle) & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81760|NEWHM : G13.87|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Posterior trunk rib on slab.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81761|NEWHM : G13.88|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Isolated dorsal rib possibly representing a rib underlying the scapulocoracoid.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81762|NEWHM : G13.89|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Slab of shale bearing a large dorsal rib.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81763|NEWHM : G13.90|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Slab bearing the proximal portion of a posterior dorsal rib including the articular head.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81764|NEWHM : G13.91|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Proximal part of a dorsal rib including the articular head.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam (shale above)|pholiderpeton & attheyi (watson), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Anthracosauria & Embolomeri & Eogyrinidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81882|NEWHM : G15.21|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian|Megalocephalus pachycephalus|Whole skull compressed.  Megalocephalus pachycephalus  figured.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||43||||||4
81883|NEWHM : G15.22|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Whole skull minus part of left quadrate ramus. Palate with vertebrae centrum impaled on tooth.  Megalocephalus pachycephalus  Holotype||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Dinning, W. D.||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||15
81884|NEWHM : G15.23|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Skull minus snout anterior to the orbits and the occipital condyle.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|orthosaurus pachycephalus barkas, Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||9
81885|NEWHM : G15.24|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Skull lacking the snout anterior to the antorbital vacuities. Megalocephalus pachycephalus||Carboniferous (Late) & Westphalian B||Coal Measures Group & Earl David's Parrot Coal|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Kirkby, J. W.||UK, Scotland, Fife (Scotland)|||||||||1
81886|NEWHM : G15.25|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||An incomplete skull, having been sheared diagonally, and consisting of the skull table, left quadrate ramus, left lateral half of snout, the palatal elements underlying these regions and the posterior part of the neurocranium.||Carboniferous (Late)||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||4
81887|NEWHM : G15.26|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Left quadrate ramus and with occiput and tabular region of the skull table.||Carboniferous (Late)||Coal Measures Group & Low Main Seam|, Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas (?)||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81888|NEWHM : G15.27|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Part of skull table and quadrate ramus of right side.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81889|NEWHM : G15.28|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Anterior part of the left maxilla, the anterior portion of the left jugal, the entirety of the left pre-frontal and the left palatine with tusk.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||4
81890|NEWHM : G15.29|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Isolated basioccipital and isolated palatine and skull roof fragments.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|orthosaurus pachycephalus barkas, Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||4
81891|NEWHM : G15.30|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Section of snout region of skull somme 70mm in antero-posterior length, at a level immediately anterior to the antorbital vacuities and posterior to the nasal-premaxilla suture. Dermal bones of the skull roof and palate are represented.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||3
81892|NEWHM : G15.31|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Incompletely preserved isolated vomer bearing anterior tusk.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & sp., Animalia & Chordata & Vertebrata & Amphibia|Animalia & Chordata & Vertebrata & Amphibia : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||2
81894|NEWHM : G15.33|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Isolated left vomer with anterior tusk in situ.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81895|NEWHM : G15.34|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Premaxilla showing a perforation for the parasymphysial tusk of the dentary.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81897|NEWHM : G15.36|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Paroccipital process.||Carboniferous (Late)||Coal Measures Group & Low Main Seam|megalocephalus & sp., Animalia & Chordata & Vertebrata & Amphibia|Animalia & Chordata & Vertebrata & Amphibia : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81899|NEWHM : G15.38|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||A fragment of the central part of the length of a left mandibular ramus.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81900|NEWHM : G15.39|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian|Megalocephalus pachycephalus|Megalocephalus pachycephalus.  Anterior region of the left mandibular ramus.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||22||||||3
81902|NEWHM : G15.41|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Length of left dentary and associated dermal bones.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||2
81903|NEWHM : G15.42|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Articular extremity including articular condyle of a left mandibular ramus.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81905|NEWHM : G15.44|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Length of mid-section of a right mandibular ramus.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81907|NEWHM : G15.46|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian|Megalocephalus pachycephalus|Megalocephalus pachycephalus.  Complete right lower jaw ramus. outer surface.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||3
81908|NEWHM : G15.47|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Right lower jaw articulation including the articular, quadrate and part of the pterygoid.||Carboniferous (Late) & Westphalian B||Coal Measures Group & Low Main Seam|megalocephalus & pachycephalus (barkas), Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis |Animalia & Chordata & Vertebrata & Amphibia & Labyrinthodontia & Incertae Sedis & Loxommatoidea & Loxommatidae : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
